post_id,user_id,time_id,brand_id,language_id,sentiment_id,sentiment_score,likes_count,shares_count,comments_count,impressions,engagement_rate,buzz_change_rate,sentiment_score,toxicity_score,user_past_sentiment_avg,user_engagement_growth
gkdl7gns0qsf,user_khmfvkay,2747,2082,2,4,-0.7952,4853,10,247,19187,0.26632,-49.9,-0.7952,0.0522,-0.087,-0.0354
k3cva1e2ivw1,user_ax67g1tn,2748,2083,5,4,-0.7463,1990,1888,146,65585,0.06135,45.2,-0.7463,0.0755,0.928,0.2606
otro7diokriw,user_jodg83af,2749,2084,1,5,0.607,2117,786,685,19841,0.18083,-67.1,0.607,0.4509,-0.3837,-0.2473
yg9j6mbjpc9b,user_s9c9xyev,2750,2085,1,3,-0.4847,4931,1105,784,94904,0.07186,48.7,-0.4847,0.9009,0.8363,-0.2883
6ldvgpqyrcwf,user_wj3npgqa,2751,2086,8,4,-0.4213,3984,438,336,21396,0.22237,42.6,-0.4213,0.204,0.788,-0.0697
poi2gae0tsfr,user_vebae5wn,2752,1652,5,14,-0.0777,3882,402,728,69819,0.07178,73.9,-0.0777,0.2454,-0.8259,0.0491
4c1rnck2627i,user_welrwmqr,2753,1310,8,12,-0.9509,4385,1719,836,70858,0.09794,-98.0,-0.9509,0.5724,0.4782,-0.4132
19ju2waz09bb,user_u6k8cdrm,2754,2087,2,9,0.9459,1609,1140,837,64839,0.0553,-15.3,0.9459,0.7428,-0.2372,-0.2507
vzdc847hov6u,user_8zzxqpxw,2755,1639,4,6,-0.288,1470,1998,861,77446,0.05589,-88.7,-0.288,0.3736,0.8455,-0.0663
ra8e0kmoz7l3,user_634lriof,2756,772,5,6,-0.7163,3040,938,14,65266,0.06116,46.3,-0.7163,0.1311,0.6122,0.1041
qatmre897w55,user_dqg80n45,2757,2088,10,3,-0.4056,3705,13,333,44975,0.09007,-25.5,-0.4056,0.2571,0.7667,0.4614
scgojkhchm2g,user_0gin00mo,2758,10,1,9,0.2283,4155,1498,508,34159,0.18036,46.5,0.2283,0.8353,-0.0672,-0.2522
9ak0fta6yakp,user_0dotpe46,2759,2055,9,13,-0.0368,4737,1683,971,71307,0.10365,-73.1,-0.0368,0.3956,0.5665,-0.1193
l0kb9e670vyy,user_x93dy9w0,2760,415,5,15,-0.0262,837,637,856,19353,0.12039,62.3,-0.0262,0.0535,0.9604,-0.308
xyjb6y14a71p,user_p4p1ixfz,2761,2089,7,10,-0.1247,3585,1432,729,423,13.58392,86.7,-0.1247,0.4539,0.22,0.3022
5q4hxwregwca,user_qaox9iwq,2762,2090,4,6,-0.735,658,1588,922,43212,0.07331,-44.4,-0.735,0.8859,0.6828,-0.0376
bjkfwcxz32tu,user_xl9fm02y,2763,1360,3,14,0.0157,1024,1181,920,89178,0.03504,-18.7,0.0157,0.8642,-0.7727,-0.4599
ba8j6i6rihbt,user_1tytv6y7,2764,2091,2,6,-0.2987,2647,1513,705,33147,0.14677,97.9,-0.2987,0.6851,-0.4722,-0.3189
bsll9acrey18,user_lump0jc9,2765,1207,7,3,-0.3009,4295,7,199,68650,0.06556,43.0,-0.3009,0.3169,0.7972,0.0676
svtwo40qs8dr,user_rgsjqqv5,2766,664,8,4,-0.4418,1542,1104,505,73130,0.04308,15.5,-0.4418,0.9092,-0.2035,0.3427
spg89foabdp6,user_cyhf4eor,2767,1457,6,4,-0.635,1158,1492,0,75076,0.03529,2.0,-0.635,0.9794,0.8086,0.4357
cqa27d7dfgvl,user_tsdmjad6,2768,2092,8,3,-0.3728,877,1955,472,78663,0.042,-23.0,-0.3728,0.2178,-0.8139,0.1376
uabzerorv4io,user_l05fxv5y,2769,1253,2,6,-0.4726,4632,1269,950,83905,0.08165,7.5,-0.4726,0.7315,-0.6668,0.0399
hrjxw7csa615,user_6k85vdqa,2770,758,6,6,-0.3986,2020,1959,176,54704,0.07595,-6.6,-0.3986,0.0194,0.5552,0.4263
kqiaysltnmdi,user_7jbmjupv,2771,1918,6,6,-0.8127,2268,1765,465,23452,0.19179,-13.5,-0.8127,0.9077,-0.0864,-0.1638
qbsi5hs25ftn,user_gu0aepuf,2772,2093,8,2,-0.988,4447,1534,660,34496,0.19251,5.6,-0.988,0.7627,-0.8613,-0.0787
wj3poiu6cleq,user_vftrtmn6,2773,2094,4,4,-0.3719,1166,1493,960,54143,0.06684,-99.8,-0.3719,0.2461,0.8753,-0.3854
cmplcz36y5ts,user_t3o68i1x,2774,2095,4,5,0.6604,4268,455,567,71064,0.07443,35.9,0.6604,0.7798,-0.434,-0.2085
mj5secycv1mv,user_f1bloppu,2775,2096,3,6,-0.9821,2502,1627,569,89036,0.05276,-10.2,-0.9821,0.9223,-0.164,-0.4855
91lnkxzgwejf,user_95v3e3lx,2776,2097,9,1,0.5755,3516,1109,976,49651,0.1128,-68.6,0.5755,0.6555,0.9437,-0.2217
p7h083r7vums,user_bp3ceico,2777,229,7,5,0.8234,4891,675,572,72708,0.08441,-2.6,0.8234,0.1107,-0.211,-0.4995
3c3gn53bg3fn,user_he4o0aak,2778,2098,5,5,0.5543,3389,1079,320,99578,0.04808,-83.3,0.5543,0.5742,0.3502,0.3261
kdxgfj9vhfvn,user_xumzaarr,2779,866,7,6,-0.6056,1788,1286,535,87396,0.04129,-23.9,-0.6056,0.7864,0.8631,0.3052
jvxrle7ins6x,user_vfyl2hhd,2780,55,3,8,0.8856,4719,855,81,17226,0.32828,-83.3,0.8856,0.3451,-0.5679,-0.0262
8lj8pgxzt4mk,user_dn63xvl5,2781,1667,7,9,0.8189,130,515,594,28523,0.04343,34.3,0.8189,0.5081,0.9148,0.2397
0i0f0lsz94zt,user_wiru5blj,2782,2099,7,12,-0.3537,855,1639,803,16854,0.19562,10.2,-0.3537,0.7898,-0.393,0.3798
phntaqe3zyi6,user_mjqzq8uo,2783,245,8,3,-0.9256,1266,1124,64,30588,0.08022,-25.3,-0.9256,0.8786,-0.0174,0.3664
c0d244u8ezf6,user_lbvsfczn,2784,888,1,9,0.8385,4736,1211,804,3457,1.95284,-28.0,0.8385,0.1923,-0.5867,-0.2689
76b1z6ytdfuz,user_le9cnbcm,2785,1545,2,6,-0.6672,4294,801,948,13388,0.45137,76.2,-0.6672,0.8566,0.7287,-0.0707
q0ns84ine2jl,user_5ldjx5z6,2786,2100,3,1,0.7475,4092,396,239,32874,0.14379,-79.6,0.7475,0.0809,0.0352,0.0934
cokg98vg9n9g,user_h5b9poje,2787,1062,10,9,0.8911,1496,1109,766,35546,0.09483,-80.0,0.8911,0.5835,-0.8494,0.3011
x7exp1hsicud,user_av76fn4l,2788,1635,5,6,-0.8115,1832,921,847,18823,0.19125,-16.7,-0.8115,0.3142,0.897,0.2097
8grdtjwutoa0,user_cxg0w0ru,2789,2101,8,5,0.4902,2685,1635,904,65128,0.08021,30.2,0.4902,0.1795,-0.043,0.2948
4d56xfg94bve,user_ktd3v9a5,2790,2102,1,5,0.4565,4815,463,736,98080,0.06131,97.4,0.4565,0.2683,-0.744,0.4709
a7wfkovn3cav,user_997fb6q5,2791,993,7,10,-0.042,1022,1082,211,83416,0.02775,-90.8,-0.042,0.2642,0.5129,-0.4409
ag8227rxkysj,user_e33tyryb,2792,2103,4,8,0.3777,1375,1914,345,7237,0.50214,20.4,0.3777,0.7179,0.8635,0.0865
czpbl9rhl4z8,user_u3r656i7,2793,1133,6,1,0.3939,3911,464,445,35574,0.13549,31.9,0.3939,0.3236,-0.3981,0.0751
kj7ljyw3jmpf,user_q79gzbke,2794,150,3,7,0.923,3786,816,564,67809,0.07618,-82.8,0.923,0.0192,-0.4158,0.426
i7f6p1rww88n,user_drte7pk4,2795,1704,10,6,-0.3173,117,91,712,68029,0.01352,-58.2,-0.3173,0.0759,-0.8953,0.2789
ue6m9e6c5iib,user_xk31vksv,2796,1497,2,9,0.3603,888,717,525,37952,0.05612,94.4,0.3603,0.4833,0.4143,0.2207
co5n8twja0z5,user_12o5xbpq,2797,2104,4,6,-0.2136,1345,1421,390,17513,0.1802,-25.9,-0.2136,0.1359,-0.3519,-0.2045
p5rtqa8gfc61,user_bitdfaa9,2798,128,9,12,-0.2939,1037,628,778,61687,0.0396,-95.7,-0.2939,0.8582,-0.0909,0.1891
oi36il3r6inc,user_8wcd5ar3,2799,2105,2,6,-0.793,375,620,261,62975,0.01994,-5.8,-0.793,0.6087,-0.0742,0.0577
m0j63ovxysbb,user_y53p9g90,2800,2106,10,2,-0.7134,2889,1801,556,23496,0.22327,-67.7,-0.7134,0.7456,0.0797,-0.1934
i1zqo1x3eql0,user_jxjryurw,2801,2107,7,8,0.8132,3552,478,868,90799,0.05394,37.8,0.8132,0.5316,-0.9661,0.0055
9h2pxgdcgmdw,user_1dz4fyb6,2802,2108,3,2,-0.6574,3083,1681,150,79649,0.06169,67.6,-0.6574,0.5091,-0.1772,0.3235
9nsazpjqgbj2,user_7t2gp59a,2803,2109,10,9,0.7964,2512,1471,218,19159,0.21927,23.5,0.7964,0.0549,-0.5221,0.3146
joq7s8s3afqs,user_o2onbtf1,2804,989,5,6,-0.6704,615,338,471,57744,0.02466,31.0,-0.6704,0.6235,0.8749,0.15
22fa4whs8g5x,user_003f1bbb,2805,447,2,7,0.6008,1756,1960,962,44543,0.10502,-57.8,0.6008,0.0189,-0.1383,-0.4412
up5dii9znvid,user_5dbs61l2,2806,2110,3,3,-0.3281,3297,79,947,83754,0.05161,-11.7,-0.3281,0.9641,0.8112,0.0069
jc7nnr2hme5j,user_g1g63fh0,2807,2111,10,10,-0.1001,507,421,792,15936,0.10793,-9.3,-0.1001,0.6957,-0.3613,-0.1973
sl4e587679vg,user_nlubv6mf,2808,2,8,9,0.5959,2093,1917,226,55015,0.07699,88.3,0.5959,0.1323,-0.9147,-0.1675
6rfbd3t2d6vo,user_wxghbw33,2809,2112,2,10,-0.1096,566,390,657,43060,0.03745,90.5,-0.1096,0.442,-0.0271,0.0961
7512oj2l3r3g,user_bj6glmv0,2810,1057,10,12,-0.9997,2792,809,993,62552,0.07344,-19.2,-0.9997,0.7757,-0.1737,-0.2769
5835j01ch74k,user_9mip3zgi,2811,838,3,12,-0.98,662,33,451,69175,0.01656,84.3,-0.98,0.4461,-0.2971,-0.0785
mvoxuyus5244,user_4bv9xrel,2812,429,5,3,-0.9294,732,342,223,71510,0.01813,84.8,-0.9294,0.4174,0.6472,0.3067
gmd4w7hxu7bx,user_5lzeo3u0,2813,2113,9,1,0.3714,3048,688,114,74085,0.05196,3.5,0.3714,0.2365,0.2229,0.0814
vo1wr5o2kz6u,user_6wra58f7,2814,2114,3,5,0.2593,2686,614,800,99206,0.04132,13.8,0.2593,0.5502,0.0141,0.4166
xoistx7gh5xw,user_n1pvogvy,2815,2115,1,4,-0.7863,1486,907,1000,41947,0.08088,-3.2,-0.7863,0.7359,-0.6274,-0.375
43voh56zgv5o,user_c2ru5sif,2816,2116,1,4,-0.5682,3752,61,513,70156,0.06166,-99.1,-0.5682,0.6018,-0.1805,-0.0058
n471xhu8ai9r,user_e2qbbt2u,2817,522,6,5,0.8937,2767,271,772,88924,0.04284,39.1,0.8937,0.0337,0.7603,0.053
14ijp89s2ymd,user_v8982ij8,2818,2117,2,14,0.1914,4774,1398,737,40867,0.16906,2.2,0.1914,0.4958,-0.2126,-0.4796
8swyo9r1hujz,user_vx8uw7j8,2819,2118,10,8,0.8284,4194,602,783,24168,0.23084,-56.2,0.8284,0.6495,-0.5936,0.047
qpat91c9mle4,user_gnezwzx8,2820,2119,1,3,-0.9236,2115,1105,96,66846,0.0496,80.6,-0.9236,0.7458,0.8464,0.4144
pju2yqbmvo0q,user_knc8l4fm,2821,1353,6,5,0.6708,641,502,239,44332,0.03117,91.1,0.6708,0.4163,-0.222,0.2599
l549wbobdlz0,user_w6bv1y0a,2822,2120,8,6,-0.9359,588,475,78,18060,0.06317,-96.2,-0.9359,0.0999,-0.0956,-0.1877
3xe1w589uy19,user_9i6g04z3,2823,2121,9,2,-0.5545,3268,1366,117,86901,0.05467,91.1,-0.5545,0.3544,0.0283,0.3096
fraf8srr46jk,user_fiyi6wn8,2824,901,9,5,0.531,3967,505,343,45425,0.10599,50.4,0.531,0.2119,-0.7527,-0.0972
co46ceg79362,user_i7qjcslg,2825,2122,9,10,-0.0505,2118,999,711,87469,0.04376,-74.2,-0.0505,0.584,0.8987,-0.2021
3yrdpo4kwpkl,user_3fnz8vua,2826,1046,9,8,0.5777,4015,1562,918,8564,0.7584,-22.0,0.5777,0.7092,-0.2514,-0.2319
jf60ezzrnri7,user_j6npn88v,2827,2123,5,4,-0.7785,729,770,257,7652,0.22948,-52.4,-0.7785,0.4477,0.9305,-0.213
z5hxataf83dc,user_ck1k1e9t,2828,2124,6,15,0.077,2136,30,14,33260,0.06554,-60.1,0.077,0.3993,-0.7343,-0.2248
3saj4stqf8wd,user_hu87i77w,2829,1130,10,10,-0.038,1620,887,273,96857,0.0287,81.6,-0.038,0.288,0.9823,-0.213
ojldckgkty8g,user_77unv148,2830,2125,10,12,-0.9977,1200,1370,923,54500,0.06409,-32.3,-0.9977,0.0231,0.3135,0.3689
96ovglmnswx4,user_n0q5sli4,2831,2126,5,6,-0.9605,1306,1331,692,71806,0.04636,-73.9,-0.9605,0.9816,0.2346,0.2135
jpeoc36v6oop,user_bzq873w6,2832,2127,7,2,-0.3658,3767,427,805,89730,0.05571,17.2,-0.3658,0.9761,-0.2664,-0.2904
tndswoi5ja9h,user_4ae1y1oy,2833,2128,4,3,-0.8038,3657,223,434,35015,0.1232,25.3,-0.8038,0.4284,0.8621,0.4716
qj0o6qf0fu31,user_a8l2td4v,2834,2129,10,14,-0.0555,1680,848,964,82090,0.04253,69.0,-0.0555,0.8829,-0.2094,-0.3638
3ljxxjocn6xu,user_dd7gnl1c,2835,2130,1,12,-0.888,4371,322,131,12377,0.38975,-35.9,-0.888,0.1292,0.2347,0.2983
4av76o5lrklj,user_j636fv92,2836,345,7,2,-0.9884,4043,1221,846,43875,0.13925,67.6,-0.9884,0.4326,-0.8992,0.0688
x9vyodex8s09,user_qr6u9hcy,2837,2131,7,4,-0.7461,3240,1543,1000,18134,0.3189,-19.7,-0.7461,0.687,0.9614,0.0284
znx3f0pntt6q,user_0r7g5ae4,2838,1945,7,12,-0.5401,4260,1856,637,76827,0.08789,54.8,-0.5401,0.5918,0.613,0.4468
p21xzhqoak1r,user_9b2ez7dt,2839,2132,4,5,0.3965,3716,832,722,18515,0.28463,17.8,0.3965,0.1386,-0.8523,0.1949
utufcgon5clx,user_emkkh75y,2840,2133,3,2,-0.6088,771,927,18,29241,0.05868,-95.5,-0.6088,0.3984,-0.7567,-0.3843
1ta7z3f4rgy6,user_gg4wc1iq,2841,2134,7,8,0.5213,3871,105,571,15106,0.301,55.5,0.5213,0.622,0.9747,0.2998
893mxn232bq8,user_tqvx40u1,2842,191,4,15,-0.1179,3753,288,304,80714,0.05383,77.6,-0.1179,0.74,-0.5698,0.2953
krdf7wmtl3wz,user_haivb3a6,2843,526,6,13,0.0938,3431,1777,853,37662,0.16093,-44.0,0.0938,0.6537,-0.7284,-0.2525
hzzigzusibyb,user_fga181e6,2844,793,1,4,-0.2834,1250,1070,461,85460,0.03254,95.2,-0.2834,0.8667,0.2961,-0.4745
79xztajop3zf,user_8vq8jnfy,2845,2135,2,9,0.7525,3944,1589,500,86648,0.06962,90.8,0.7525,0.4366,0.8181,-0.1925
pyrzquxow04u,user_14sy1vsi,2846,153,6,10,0.0343,3233,1004,204,15027,0.29553,-20.7,0.0343,0.7953,0.8115,0.0946
j2kkweywngsg,user_8o6sps0v,2847,2136,5,3,-0.3421,1931,1894,78,7476,0.52207,21.6,-0.3421,0.4985,-0.4061,-0.3833
b6o7z8j3xpx5,user_mw14c2h9,2848,2137,3,6,-0.8195,831,1735,910,99911,0.03479,85.2,-0.8195,0.4711,0.9973,-0.0979
71bq1npc4f13,user_5kcgutvr,2849,2138,4,5,0.9495,2726,1598,771,63996,0.07961,-64.7,0.9495,0.347,-0.1665,0.3401
qsggigrf6810,user_wuxrvklr,2850,2139,7,7,0.6989,328,1658,384,83301,0.02845,65.0,0.6989,0.8866,0.4695,0.4823
7j0x49kuavro,user_ygdupiho,2851,2140,5,11,-0.0163,4375,441,440,98510,0.05335,-56.0,-0.0163,0.867,0.9328,0.2897
tgixszoqgjva,user_5u12znd7,2852,2141,5,8,0.6564,2036,520,581,31805,0.09863,33.6,0.6564,0.9985,-0.1255,0.4142
9wgtfpmlpr60,user_pc55besy,2853,2142,6,2,-0.3233,2182,995,33,81751,0.03926,-5.7,-0.3233,0.8214,-0.6724,0.4092
aw2qsv2r8r1h,user_cwtk6s94,2854,2143,1,2,-0.2859,803,573,680,29707,0.0692,-95.9,-0.2859,0.349,0.8762,-0.051
xdzk1zgapq50,user_scglywjm,2855,2144,7,9,0.44,3586,1558,368,2344,2.35153,94.0,0.44,0.796,0.0724,0.3439
14grhp9r4kjf,user_0orti2ju,2856,813,8,5,0.8749,2989,1256,117,22979,0.18982,82.1,0.8749,0.1969,0.2337,-0.3823
2fdl6uhmfuwn,user_cv4dw1ke,2857,1353,1,4,-0.2876,2673,1230,384,12667,0.33843,-24.8,-0.2876,0.178,0.1122,0.1143
buj60e7ia7ie,user_1g0z1eta,2858,2145,7,3,-0.2342,4439,1402,674,82092,0.07936,-22.5,-0.2342,0.1279,0.6672,0.4254
t69pgh727nwq,user_eajsddot,2859,819,6,15,-0.0159,1611,139,78,4228,0.43235,59.1,-0.0159,0.7124,0.6538,0.0099
pqqhloddvlcw,user_2m3rvo4t,2860,1846,9,2,-0.8095,1854,317,376,13618,0.18703,-42.4,-0.8095,0.4745,0.4217,-0.0007
qjxu3bkzau6o,user_n2vl9p7b,2861,2146,2,7,0.5922,4275,827,990,79993,0.07615,-4.4,0.5922,0.01,0.6648,0.1567
9abgtmd1zkji,user_ahvm7wqm,2862,2147,4,3,-0.9962,4110,165,273,98775,0.04604,67.8,-0.9962,0.8358,0.2195,0.3223
kp5vbfo54srt,user_ouetckp3,2863,2148,3,2,-0.235,149,428,419,19937,0.04995,-11.0,-0.235,0.6427,-0.1992,-0.0915
rmzol5y60rw0,user_kinikfrc,2864,2149,4,11,-0.1531,1710,1383,578,31839,0.11529,-53.4,-0.1531,0.9679,-0.6451,-0.1997
j7yamof8cvq4,user_w4p8zi5g,2865,2150,4,6,-0.8173,2441,1012,275,20113,0.18535,-52.9,-0.8173,0.7343,0.7702,-0.0221
1n1ckq1na9sr,user_z7a3l5nl,2866,2151,2,13,-0.054,3113,1221,98,87826,0.05046,78.5,-0.054,0.6609,-0.1611,0.4514
gs0wmm4ncyqy,user_88iae151,2867,976,4,5,0.5978,4934,779,347,92016,0.06585,78.5,0.5978,0.7608,0.4798,-0.1755
6waf2cifsxl2,user_0wu8cdep,2868,2152,5,7,0.5096,1868,1137,5,2022,1.48862,96.4,0.5096,0.1804,-0.9041,-0.4691
u3ztid6rcwr0,user_a5cn5qg3,2869,1285,5,9,0.8163,2362,1906,685,89200,0.05552,49.7,0.8163,0.4431,0.3657,0.3636
8g38cuylk1az,user_8fvhfmt0,2870,2065,8,8,0.663,4240,838,593,30894,0.18356,33.6,0.663,0.1504,-0.0272,-0.3775
bihcdcnxpp4p,user_7yvsjotd,2871,647,7,4,-0.6518,4032,98,442,13464,0.33957,-34.9,-0.6518,0.5137,-0.1917,-0.0386
ecumbczlyiyo,user_ewl9tnk8,2872,1234,10,15,-0.1258,1791,673,585,96910,0.03146,90.3,-0.1258,0.9571,0.1151,-0.436
8n7zs5nnalwm,user_y7x83jb2,2873,1313,10,9,0.7926,1698,862,771,35183,0.09467,91.0,0.7926,0.7632,-0.9727,-0.2265
k9do5x6otk4m,user_7e3umebc,2874,1936,10,1,0.6996,1460,69,380,75938,0.02513,-19.9,0.6996,0.0316,0.4565,-0.3423
97q4vea49hyv,user_e3moqgay,2875,2153,9,1,0.3952,269,1590,26,29474,0.06395,-87.6,0.3952,0.9978,-0.2237,-0.4054
rgt4wvg3zssk,user_zskx9f5z,2876,2141,9,8,0.4621,1115,239,768,67982,0.03121,36.4,0.4621,0.1907,0.8185,-0.0393
rww4omt1rad1,user_smlx8234,2877,2154,2,4,-0.9478,1436,121,648,46351,0.04757,-60.6,-0.9478,0.3517,0.9308,0.0798
gut4x869v3b1,user_m8udw7nq,2878,313,6,2,-0.7798,1870,480,778,2298,1.36118,52.8,-0.7798,0.2314,-0.6807,-0.0378
vlj4e9qu6cb6,user_vqjn9ovx,2879,1020,4,6,-0.676,1951,1680,140,870,4.33448,84.4,-0.676,0.2001,-0.8705,0.2544
yry0lvohvo08,user_ckgkg0br,2880,736,10,10,-0.1329,2440,313,766,15736,0.22362,77.0,-0.1329,0.1269,-0.1064,0.3024
67d6fsv09zzv,user_odj3nlo2,2881,2155,4,10,-0.0511,4675,1846,630,222,32.21171,-69.0,-0.0511,0.4807,0.2699,-0.1049
e2iibnfyb383,user_4h9l537u,2882,1592,10,6,-0.8382,2369,973,112,76426,0.04519,-40.4,-0.8382,0.7588,-0.9717,-0.3375
1we3o55iqdhm,user_89lof2wj,2883,2108,8,7,0.6375,480,267,179,26956,0.03435,29.5,0.6375,0.7327,0.7607,-0.2728
9zqxcgpt9lbi,user_8pzhbw2o,2884,897,1,2,-0.8933,829,615,62,76074,0.01979,58.5,-0.8933,0.282,-0.1158,-0.4932
3dnw4nvmpfg4,user_pq6osyov,2885,2156,2,1,0.823,3087,1012,672,50985,0.09357,-78.4,0.823,0.1462,0.9387,-0.1435
ddtvwn87r5u3,user_jg52fiq8,2886,2157,1,12,-0.6301,3897,939,948,23947,0.24153,-75.9,-0.6301,0.6338,0.643,0.4951
qjn495dia87q,user_xk9il89a,2887,1112,7,11,0.0053,4601,94,873,45910,0.12128,8.6,0.0053,0.5854,0.1866,0.1828
6lx9o97d5j4r,user_agv66gfm,2888,1269,10,4,-0.3735,1045,1526,286,86606,0.03298,14.2,-0.3735,0.7543,0.5954,-0.3039
u8obvsviux4j,user_dp915qks,2889,794,1,6,-0.8684,4859,670,481,38061,0.1579,12.5,-0.8684,0.4184,0.8398,0.2852
pbf4ijp5jqam,user_6ou6p346,2890,987,1,2,-0.4179,1662,412,14,36363,0.05742,-99.7,-0.4179,0.8915,-0.4643,-0.1923
53n4hee6o2mk,user_1owkhnvo,2891,1599,3,10,0.0122,1965,1624,513,7924,0.51766,-43.1,0.0122,0.4601,0.1771,-0.0742
laap197kjeri,user_n6v7rdnl,2892,2158,3,4,-0.3194,3983,393,300,97080,0.04816,-50.5,-0.3194,0.2174,-0.5666,-0.0618
qwsgw3vr4rnk,user_oldgi71l,2893,715,5,2,-0.5801,1472,1201,195,13607,0.21077,-72.3,-0.5801,0.2398,-0.2995,-0.1486
f0j9oz4pqfb0,user_owxnm8re,2894,2159,2,3,-0.5336,4126,209,250,36149,0.12683,41.7,-0.5336,0.8316,-0.6618,-0.1416
9sp4bizk38ci,user_b04l5mvj,2895,1904,4,4,-0.9366,990,1329,145,88824,0.02774,-42.5,-0.9366,0.7027,0.1662,-0.1688
kqzewj7zchie,user_ewyi6lb2,2896,2160,9,12,-0.9826,4597,1198,313,88889,0.06871,14.4,-0.9826,0.7576,-0.2438,0.0652
ib9m0v8dtndw,user_wnxwg9fe,2897,2161,9,3,-0.6744,4050,340,246,4993,0.92849,2.8,-0.6744,0.0223,-0.1213,-0.0963
3qrzjsn7t0vq,user_2fl8khua,2898,2162,4,6,-0.3397,617,902,39,50063,0.03112,-72.3,-0.3397,0.4032,-0.3827,0.1838
8b8lxdlmkug3,user_lmcmabpg,2899,1214,9,14,-0.1994,4915,1007,357,72266,0.08688,81.5,-0.1994,0.0559,-0.2047,-0.3413
90qa0r7ys285,user_wln7fjt4,2900,2163,1,13,0.0451,720,1664,249,85319,0.03086,81.6,0.0451,0.2258,-0.4909,0.0321
mdx0oxkak4tj,user_auy6kygf,2901,2164,2,9,0.3572,4970,110,138,98969,0.05272,82.4,0.3572,0.9826,0.9001,-0.0311
l966d5uprt2l,user_ya4x8sn4,2902,2165,5,9,0.8331,2782,1360,900,81235,0.06206,64.5,0.8331,0.7115,0.8463,0.1013
g7d0tgdwipoy,user_vsg47i7e,2903,1151,9,13,0.0379,4804,1842,937,2265,3.3479,1.4,0.0379,0.9472,-0.5386,-0.2248
5p3f8f2xm9gg,user_086epq5x,2904,263,3,8,0.8016,115,1492,437,63467,0.0322,2.2,0.8016,0.2953,0.5835,0.0928
26thdyb9vqso,user_x85qt9d1,2905,783,3,6,-0.3636,1606,1555,899,69180,0.05868,-65.5,-0.3636,0.3082,0.5435,-0.0464
xm0rdsu70zwt,user_t5ozq4q5,2906,2166,7,14,-0.0213,4061,1399,764,87650,0.071,-3.7,-0.0213,0.8219,0.1758,-0.2143
9bftpl7lpwht,user_7320yy3c,2907,1015,4,7,0.3064,2477,55,887,89166,0.03834,45.0,0.3064,0.4067,-0.6247,-0.4186
z3qs7zx42vgo,user_zivajmz7,2908,992,3,2,-0.8539,955,1795,695,68891,0.05,13.0,-0.8539,0.2677,0.8516,0.3298
cgqg0n07jwr0,user_0jdcc1wj,2909,2167,1,12,-0.6974,2538,462,594,22036,0.16309,56.7,-0.6974,0.1801,-0.8986,-0.4402
bf0akgbij79m,user_nwg6rt2b,2910,1047,3,5,0.6697,742,1402,27,48151,0.04508,-76.2,0.6697,0.6991,-0.3314,0.2247
rf7takgqo5yt,user_54ebzr3z,2911,1002,10,2,-0.733,788,1929,726,69084,0.04983,-75.4,-0.733,0.5357,0.4316,0.2225
tc1gmy4saapp,user_4cxcx8oz,2912,657,7,12,-0.6328,4955,1759,114,27893,0.24479,51.4,-0.6328,0.4795,0.9431,-0.1513
4e2f6fhbindx,user_epz5021p,2913,2168,5,15,0.1997,2316,1828,259,34061,0.12926,-8.2,0.1997,0.8893,-0.8935,0.3837
oof46wgg4j9x,user_60qt3bld,2914,742,4,9,0.8906,2341,1949,458,23478,0.20223,71.7,0.8906,0.2494,-0.7672,0.0227
dbwhowiy2bsb,user_3j05q04u,2915,2169,9,8,0.8933,541,962,739,52765,0.04249,-27.4,0.8933,0.3079,0.0467,0.2936
mtpfiec3whp4,user_p836s7to,2916,2170,5,8,0.9819,122,1880,92,44976,0.04655,0.0,0.9819,0.007,-0.1885,-0.4277
ey3thq5wf6nk,user_0nb247iz,2917,1277,7,9,0.9122,1140,890,133,83952,0.02576,-81.8,0.9122,0.5074,0.1504,0.3902
12iuhiatl0p0,user_mfmk8x01,2918,2171,8,12,-0.4247,733,646,398,62550,0.0284,63.5,-0.4247,0.5096,0.6479,0.2673
gw2vmwojjzno,user_bb1g767p,2919,2172,1,14,-0.1852,4797,832,647,29340,0.2139,77.0,-0.1852,0.8463,-0.6398,0.1785
tfieyiay5iwc,user_gefv1ecw,2920,1231,1,10,0.1804,178,1759,192,94497,0.02252,98.3,0.1804,0.379,-0.1308,-0.2323
4rlckndg1s7w,user_cl2a9nbz,2921,2173,4,5,0.3891,712,212,849,5253,0.33752,11.1,0.3891,0.7158,-0.1212,-0.3776
uh4b2oqycii4,user_qvmtjob1,2922,135,9,3,-0.5922,297,1599,359,34710,0.06496,19.7,-0.5922,0.0399,0.6729,0.4418
nhuopl0n2cbp,user_0g2uicb7,2923,888,9,5,0.3011,2842,519,958,29024,0.1488,-93.3,0.3011,0.1591,-0.281,0.2066
am8fodsgv86c,user_1p01reyz,2924,2174,2,1,0.2427,990,1981,904,72716,0.05328,-17.1,0.2427,0.159,0.1234,0.2477
dc701k3di921,user_9fefl88c,2925,1934,4,3,-0.5957,2612,1714,891,5239,0.9958,-84.9,-0.5957,0.1185,-0.721,-0.0663
kslqmebtr6mi,user_i1p2rpk9,2926,346,4,5,0.6395,1389,5,21,74077,0.0191,83.8,0.6395,0.1059,-0.6729,-0.1228
